"term"	"term_count"	"x"	"group"	"included"
"ὑπτιότης"	10	27776	"outside-lxx-nt"	TRUE
"ὑπωπιάζω"	10	27777	"lxx-nt"	TRUE
"ὑφορμέω"	10	27778	"outside-lxx-nt"	TRUE
"φάρυξ"	10	27779	"outside-lxx-nt"	TRUE
"φαντάζομαι"	10	27780	"outside-lxx-nt"	TRUE
"φαρμάκεια"	10	27781	"lxx-nt"	TRUE
"φαῦσις"	10	27782	"lxx-nt"	TRUE
"φερέπονος"	10	27783	"outside-lxx-nt"	TRUE
"φθόριος"	10	27784	"outside-lxx-nt"	TRUE
"φιλίτιον"	10	27785	"outside-lxx-nt"	TRUE
"φιλόδικος"	10	27786	"outside-lxx-nt"	TRUE
"φιλόφιλος"	10	27787	"outside-lxx-nt"	TRUE
"φιλοθύτης"	10	27788	"outside-lxx-nt"	TRUE
"φιλοσόφημα"	10	27789	"outside-lxx-nt"	TRUE
"φιλοστοργέω"	10	27790	"outside-lxx-nt"	TRUE
"φιλοστρατιώτης"	10	27791	"outside-lxx-nt"	TRUE
"φλοιώδης"	10	27792	"outside-lxx-nt"	TRUE
"φόβη"	10	27793	"outside-lxx-nt"	TRUE
"φορμίζω"	10	27794	"outside-lxx-nt"	TRUE
"φρεατιαῖος"	10	27795	"outside-lxx-nt"	TRUE
"φριμάσσομαι"	10	27796	"outside-lxx-nt"	TRUE
"φροιμιάζομαι"	10	27797	"outside-lxx-nt"	TRUE
"φύξιμος"	10	27798	"outside-lxx-nt"	TRUE
"φυσιογνωμονικός"	10	27799	"outside-lxx-nt"	TRUE
"φυσόομαι"	10	27800	"outside-lxx-nt"	TRUE
"φωσφορέω"	10	27801	"outside-lxx-nt"	TRUE
"χἁ"	10	27802	"outside-lxx-nt"	TRUE
"χαλιναγωγέω"	10	27803	"lxx-nt"	TRUE
"χαλκέμβολος"	10	27804	"outside-lxx-nt"	TRUE
"χαλκήρης"	10	27805	"outside-lxx-nt"	TRUE
"χαμαιτυπεῖον"	10	27806	"outside-lxx-nt"	TRUE
"χαμελαία"	10	27807	"outside-lxx-nt"	TRUE
"χαρίσιος"	10	27808	"outside-lxx-nt"	TRUE
"χαριστικός"	10	27809	"outside-lxx-nt"	TRUE
"χαριτόω"	10	27810	"lxx-nt"	TRUE
"χαρμοσύνη"	10	27811	"lxx-nt"	TRUE
"χέδροψ"	10	27812	"outside-lxx-nt"	TRUE
"χερσονησίζω"	10	27813	"outside-lxx-nt"	TRUE
"χεύω"	10	27814	"outside-lxx-nt"	TRUE
"χηναλώπηξ"	10	27815	"outside-lxx-nt"	TRUE
"χλευαστικός"	10	27816	"outside-lxx-nt"	TRUE
"χλιδάω"	10	27817	"outside-lxx-nt"	TRUE
"χρυσῖτις"	10	27818	"outside-lxx-nt"	TRUE
"χρυσόλιθος"	10	27819	"lxx-nt"	TRUE
"χρώννυμι"	10	27820	"outside-lxx-nt"	TRUE
"χώννυμι"	10	27821	"outside-lxx-nt"	TRUE
"χωρογραφέω"	10	27822	"outside-lxx-nt"	TRUE
"ψαλιδοειδής"	10	27823	"outside-lxx-nt"	TRUE
"ψευδολογέω"	10	27824	"lxx-nt"	TRUE
"ψηλάφησις"	10	27825	"lxx-nt"	TRUE
"ψύλλος"	10	27826	"lxx-nt"	TRUE
"ψυγμός"	10	27827	"lxx-nt"	TRUE
"ψυκτήριος"	10	27828	"outside-lxx-nt"	TRUE
"ω"	10	27829	"lxx-nt"	TRUE
"ὤεον"	10	27830	"outside-lxx-nt"	TRUE
"ᾠοειδής"	10	27831	"outside-lxx-nt"	TRUE
"ὠκύδρομος"	10	27832	"outside-lxx-nt"	TRUE
"ὠκύπορος"	10	27833	"outside-lxx-nt"	TRUE
"Vινδεχ"	9	27834	"outside-lxx-nt"	TRUE
"͵αφʹ"	9	27835	"outside-lxx-nt"	TRUE
"Ἄβαντες"	9	27836	"outside-lxx-nt"	TRUE
"Ἄκης"	9	27837	"outside-lxx-nt"	TRUE
"Ἄκουφις"	9	27838	"outside-lxx-nt"	TRUE
"Ἄκρων"	9	27839	"outside-lxx-nt"	TRUE
"Ἄλμος"	9	27840	"outside-lxx-nt"	TRUE
"Ἄμωσις"	9	27841	"outside-lxx-nt"	TRUE
"Ἄναξ"	9	27842	"outside-lxx-nt"	TRUE
"Ἄνδροκλος"	9	27843	"outside-lxx-nt"	TRUE
"Ἄντισσα"	9	27844	"outside-lxx-nt"	TRUE
"Ἄξιος"	9	27845	"outside-lxx-nt"	TRUE
"Ἄψαρος"	9	27846	"outside-lxx-nt"	TRUE
"Ἆισμα"	9	27847	"outside-lxx-nt"	TRUE
"Ἀγασικλῆς"	9	27848	"outside-lxx-nt"	TRUE
"Ἀγήσαρχος"	9	27849	"outside-lxx-nt"	TRUE
"Ἀγηνορίδης"	9	27850	"outside-lxx-nt"	TRUE
"Ἀγλαοφῶν"	9	27851	"outside-lxx-nt"	TRUE
"Ἀγυιεύς"	9	27852	"outside-lxx-nt"	TRUE
"Ἀγυριναῖος"	9	27853	"outside-lxx-nt"	TRUE
"Ἀγχιάλη"	9	27854	"outside-lxx-nt"	TRUE
"Ἀδούσιος"	9	27855	"outside-lxx-nt"	TRUE
"Ἀδύρμαχος"	9	27856	"outside-lxx-nt"	TRUE
"Ἀέθλιος"	9	27857	"outside-lxx-nt"	TRUE
"Ἀζάριος"	9	27858	"lxx-nt"	TRUE
"Ἀζώτιος"	9	27859	"lxx-nt"	TRUE
"Ἀήρ"	9	27860	"lxx-nt"	TRUE
"Ἀθμονεύς"	9	27861	"outside-lxx-nt"	TRUE
"Ἀκακήσιος"	9	27862	"outside-lxx-nt"	TRUE
"Ἀκιλισηνή"	9	27863	"outside-lxx-nt"	TRUE
"Ἀκμή"	9	27864	"outside-lxx-nt"	TRUE
"Ἀκουμενός"	9	27865	"outside-lxx-nt"	TRUE
"Ἀκρασία"	9	27866	"outside-lxx-nt"	TRUE
"Ἀκρίαι"	9	27867	"outside-lxx-nt"	TRUE
"Ἀκρόλισσος"	9	27868	"outside-lxx-nt"	TRUE
"Ἀκύλιος"	9	27869	"outside-lxx-nt"	TRUE
"Ἀκυλήσιος"	9	27870	"outside-lxx-nt"	TRUE
"Ἀλαβανδεύς"	9	27871	"outside-lxx-nt"	TRUE
"Ἀλαλκομεναί"	9	27872	"outside-lxx-nt"	TRUE
"Ἀλεξανδρινός"	9	27873	"lxx-nt"	TRUE
"Ἀλλά"	9	27874	"outside-lxx-nt"	TRUE
"Ἀλωπεκόννησος"	9	27875	"outside-lxx-nt"	TRUE
"Ἀμάδαθος"	9	27876	"lxx-nt"	TRUE
"Ἀμαθούσιος"	9	27877	"outside-lxx-nt"	TRUE
"Ἀμασᾶς"	9	27878	"lxx-nt"	TRUE
"Ἀμεσσίας"	9	27879	"lxx-nt"	TRUE
"Ἀμμοῦς"	9	27880	"lxx-nt"	TRUE
"Ἀμφοτερός"	9	27881	"outside-lxx-nt"	TRUE
"Ἀνάκειον"	9	27882	"outside-lxx-nt"	TRUE
"Ἀναλυτικός"	9	27883	"outside-lxx-nt"	TRUE
"Ἀνδροσθένης"	9	27884	"outside-lxx-nt"	TRUE
"Ἀνθεμόκριτος"	9	27885	"outside-lxx-nt"	TRUE
"Ἀνθεύς"	9	27886	"outside-lxx-nt"	TRUE
"Ἀνίης"	9	27887	"outside-lxx-nt"	TRUE
"Ἀντάνδριος"	9	27888	"outside-lxx-nt"	TRUE
"Ἀντίκλεια"	9	27889	"outside-lxx-nt"	TRUE
"Ἀντιλέων"	9	27890	"outside-lxx-nt"	TRUE
"Ἀντιπατρίς"	9	27891	"lxx-nt"	TRUE
"Ἀραιθυρέη"	9	27892	"outside-lxx-nt"	TRUE
"Ἀραχώσιος"	9	27893	"outside-lxx-nt"	TRUE
"Ἀργεία"	9	27894	"outside-lxx-nt"	TRUE
"Ἀρείων"	9	27895	"outside-lxx-nt"	TRUE
"Ἀρεοπαγιτικός"	9	27896	"outside-lxx-nt"	TRUE
"Ἀρίστρατος"	9	27897	"outside-lxx-nt"	TRUE
"Ἀροάνιος"	9	27898	"outside-lxx-nt"	TRUE
"Ἀρράμ"	9	27899	"outside-lxx-nt"	TRUE
"Ἀρταξίας"	9	27900	"outside-lxx-nt"	TRUE
"Ἀρχέμορος"	9	27901	"outside-lxx-nt"	TRUE
"Ἀρχεπτόλεμος"	9	27902	"outside-lxx-nt"	TRUE
"Ἀσαΐας"	9	27903	"lxx-nt"	TRUE
"Ἀσκάλαφος"	9	27904	"outside-lxx-nt"	TRUE
"Ἀσκληπιάδαι"	9	27905	"outside-lxx-nt"	TRUE
"Ἀσσός"	9	27906	"lxx-nt"	TRUE
"Ἀσταρώθ"	9	27907	"lxx-nt"	TRUE
"Ἀστερίων"	9	27908	"outside-lxx-nt"	TRUE
"Ἀστυόχη"	9	27909	"outside-lxx-nt"	TRUE
"Ἀτροπάτης"	9	27910	"outside-lxx-nt"	TRUE
"Ἀφρογένεια"	9	27911	"outside-lxx-nt"	TRUE
"Ἀφροδᾶς"	9	27912	"outside-lxx-nt"	TRUE
"Ἀχιλλᾶς"	9	27913	"outside-lxx-nt"	TRUE
"Ἁγέπολις"	9	27914	"outside-lxx-nt"	TRUE
"Ἁδριανός"	9	27915	"outside-lxx-nt"	TRUE
"Ἁλιαρτίη"	9	27916	"outside-lxx-nt"	TRUE
"ΑΔΕΒ"	9	27917	"outside-lxx-nt"	TRUE
"ΑΦ"	9	27918	"outside-lxx-nt"	TRUE
"Αβρααμ"	9	27919	"lxx-nt"	TRUE
"Αζαριας"	9	27920	"lxx-nt"	TRUE
"Αθηναῖος"	9	27921	"outside-lxx-nt"	TRUE
"Αἴγεστος"	9	27922	"outside-lxx-nt"	TRUE
"Αἴγιος"	9	27923	"outside-lxx-nt"	TRUE
"Αἴγλη"	9	27924	"outside-lxx-nt"	TRUE
"Αἰαία"	9	27925	"outside-lxx-nt"	TRUE
"Αὔαρις"	9	27926	"outside-lxx-nt"	TRUE
"Αὐσόνος"	9	27927	"outside-lxx-nt"	TRUE
"Αὐώθ"	9	27928	"lxx-nt"	TRUE
"ΒΑΔ"	9	27929	"outside-lxx-nt"	TRUE
"ΒΠ"	9	27930	"outside-lxx-nt"	TRUE
"ΒΩ"	9	27931	"outside-lxx-nt"	TRUE
"Βάλαμος"	9	27932	"outside-lxx-nt"	TRUE
"Βάρκα"	9	27933	"outside-lxx-nt"	TRUE
"Βαανά"	9	27934	"lxx-nt"	TRUE
"Βαράδ"	9	27935	"lxx-nt"	TRUE
"Βαρσίνη"	9	27936	"outside-lxx-nt"	TRUE
"Βαστέρνης"	9	27937	"outside-lxx-nt"	TRUE
"Βαταναία"	9	27938	"outside-lxx-nt"	TRUE
"Βήϊοι"	9	27939	"outside-lxx-nt"	TRUE
"Βιθυνίς"	9	27940	"outside-lxx-nt"	TRUE
"Βόγος"	9	27941	"outside-lxx-nt"	TRUE
"Βότρυς"	9	27942	"outside-lxx-nt"	TRUE
"Βοιβηΐς"	9	27943	"outside-lxx-nt"	TRUE
"Βοιωτίς"	9	27944	"outside-lxx-nt"	TRUE
"Βοσποριανός"	9	27945	"outside-lxx-nt"	TRUE
"Βούλις"	9	27946	"outside-lxx-nt"	TRUE
"Βριτόμαρτις"	9	27947	"outside-lxx-nt"	TRUE
"Β∠Γ"	9	27948	"outside-lxx-nt"	TRUE
"Γαάλ"	9	27949	"lxx-nt"	TRUE
"Γαβάηλος"	9	27950	"lxx-nt"	TRUE
"Γαδδί"	9	27951	"lxx-nt"	TRUE
"Γαιτοῦλος"	9	27952	"outside-lxx-nt"	TRUE
"Γαυλανῖτις"	9	27953	"outside-lxx-nt"	TRUE
"Γεθθαῖος"	9	27954	"lxx-nt"	TRUE
"Γεμίνιος"	9	27955	"outside-lxx-nt"	TRUE
"Γενέθλιος"	9	27956	"outside-lxx-nt"	TRUE
"Γοργοφόνη"	9	27957	"outside-lxx-nt"	TRUE
"Γρανικός"	9	27958	"outside-lxx-nt"	TRUE
"Γυνή"	9	27959	"outside-lxx-nt"	TRUE
"Γυραί"	9	27960	"outside-lxx-nt"	TRUE
"ΔΓΖ"	9	27961	"outside-lxx-nt"	TRUE
"ΔΖΓ"	9	27962	"outside-lxx-nt"	TRUE
"Δάσιος"	9	27963	"outside-lxx-nt"	TRUE
"Δάφνος"	9	27964	"outside-lxx-nt"	TRUE
"Δαμάστης"	9	27965	"outside-lxx-nt"	TRUE
"Δαρδανίδης"	9	27966	"outside-lxx-nt"	TRUE
"Δεῖμος"	9	27967	"outside-lxx-nt"	TRUE
"Δηΐφοβος"	9	27968	"outside-lxx-nt"	TRUE
"Δίποινος"	9	27969	"outside-lxx-nt"	TRUE
"Δίπυλος"	9	27970	"outside-lxx-nt"	TRUE
"Διδυμεύς"	9	27971	"outside-lxx-nt"	TRUE
"Διόνικος"	9	27972	"outside-lxx-nt"	TRUE
"Δοκητής"	9	27973	"outside-lxx-nt"	TRUE
"Ἔρεβος"	9	27974	"outside-lxx-nt"	TRUE
"Ἔρος"	9	27975	"outside-lxx-nt"	TRUE
"Ἐγλώμ"	9	27976	"lxx-nt"	TRUE
"Ἐγνατίας"	9	27977	"outside-lxx-nt"	TRUE
"Ἐκ"	9	27978	"lxx-nt"	TRUE
"Ἐλαιοῦσσα"	9	27979	"outside-lxx-nt"	TRUE
"Ἐλευθερολάκων"	9	27980	"outside-lxx-nt"	TRUE
"Ἐλυμαῖοι"	9	27981	"lxx-nt"	TRUE
"Ἐνάκ"	9	27982	"lxx-nt"	TRUE
"Ἐννόμ"	9	27983	"lxx-nt"	TRUE
"Ἐρετριέες"	9	27984	"outside-lxx-nt"	TRUE
"Ἐριγύϊος"	9	27985	"outside-lxx-nt"	TRUE
"Ἐσθήρα"	9	27986	"outside-lxx-nt"	TRUE
"Ἕλωρις"	9	27987	"outside-lxx-nt"	TRUE
"Ἕρκυνα"	9	27988	"outside-lxx-nt"	TRUE
"Ἑλιάβ"	9	27989	"lxx-nt"	TRUE
"Ἑστιαία"	9	27990	"outside-lxx-nt"	TRUE
"Ἑστιαιῶτις"	9	27991	"outside-lxx-nt"	TRUE
"ΕΑΓ"	9	27992	"outside-lxx-nt"	TRUE
"ΕΔΒ"	9	27993	"outside-lxx-nt"	TRUE
"ΕΔΗ"	9	27994	"outside-lxx-nt"	TRUE
"Εἰλήθυια"	9	27995	"outside-lxx-nt"	TRUE
"Εὐάδνη"	9	27996	"outside-lxx-nt"	TRUE
"Εὐμήδης"	9	27997	"outside-lxx-nt"	TRUE
"Εὐρύνομος"	9	27998	"outside-lxx-nt"	TRUE
"Εὐρυπών"	9	27999	"outside-lxx-nt"	TRUE
"Εὐτέρπη"	9	28000	"outside-lxx-nt"	TRUE
"ΖΕΒ"	9	28001	"outside-lxx-nt"	TRUE
"ΖΣ"	9	28002	"outside-lxx-nt"	TRUE
"Ζεφύριος"	9	28003	"outside-lxx-nt"	TRUE
"Ζώϊλος"	9	28004	"outside-lxx-nt"	TRUE
"Ἠϊονεύς"	9	28005	"outside-lxx-nt"	TRUE
"Ἡδύλος"	9	28006	"outside-lxx-nt"	TRUE
"Ἡσιόδειος"	9	28007	"outside-lxx-nt"	TRUE
"ΗΔΒ"	9	28008	"outside-lxx-nt"	TRUE
"ΗΧ"	9	28009	"outside-lxx-nt"	TRUE
"ΘΒΓ"	9	28010	"outside-lxx-nt"	TRUE
"ΘΗΖ"	9	28011	"outside-lxx-nt"	TRUE
"ΘΟάς"	9	28012	"outside-lxx-nt"	TRUE
"Θαβώρ"	9	28013	"lxx-nt"	TRUE
"Θαμναθά"	9	28014	"lxx-nt"	TRUE
"Θέκλη"	9	28015	"outside-lxx-nt"	TRUE
"Θέοκλος"	9	28016	"outside-lxx-nt"	TRUE
"Θεαίδητος"	9	28017	"outside-lxx-nt"	TRUE
"Θεκωέ"	9	28018	"lxx-nt"	TRUE
"Θεμίστη"	9	28019	"outside-lxx-nt"	TRUE
"Θεότιμος"	9	28020	"outside-lxx-nt"	TRUE
"Θεοδότιος"	9	28021	"outside-lxx-nt"	TRUE
"Θεσπεσίων"	9	28022	"outside-lxx-nt"	TRUE
"Θεσπίευς"	9	28023	"outside-lxx-nt"	TRUE
"Θήριος"	9	28024	"outside-lxx-nt"	TRUE
"Θηρίκλειος"	9	28025	"outside-lxx-nt"	TRUE
"Θορίκιος"	9	28026	"outside-lxx-nt"	TRUE
"Θρασύλος"	9	28027	"outside-lxx-nt"	TRUE
"Θρόνιον"	9	28028	"outside-lxx-nt"	TRUE
"Θύρσος"	9	28029	"outside-lxx-nt"	TRUE
"Θῶνις"	9	28030	"outside-lxx-nt"	TRUE
"Ἴουλος"	9	28031	"outside-lxx-nt"	TRUE
"Ἴσος"	9	28032	"outside-lxx-nt"	TRUE
"Ἰάλυσος"	9	28033	"outside-lxx-nt"	TRUE
"Ἰαήλ"	9	28034	"lxx-nt"	TRUE
"Ἰαμίδης"	9	28035	"outside-lxx-nt"	TRUE
"Ἰαξάρτης"	9	28036	"outside-lxx-nt"	TRUE
"Ἰεζραηλίτης"	9	28037	"lxx-nt"	TRUE
"Ἰλιόθεν"	9	28038	"outside-lxx-nt"	TRUE
"Ἰφινόη"	9	28039	"outside-lxx-nt"	TRUE
"Ἰώσηφος"	9	28040	"lxx-nt"	TRUE
"Ἰωακείμ"	9	28041	"lxx-nt"	TRUE
"Ἰωταπάτη"	9	28042	"outside-lxx-nt"	TRUE
"Ἱδριεύς"	9	28043	"outside-lxx-nt"	TRUE
"Ἱερόβαμος"	9	28044	"outside-lxx-nt"	TRUE
"Ἱππόδαμος"	9	28045	"outside-lxx-nt"	TRUE
"Ἱπποσθένης"	9	28046	"outside-lxx-nt"	TRUE
"Ἱππώνιον"	9	28047	"outside-lxx-nt"	TRUE
"ΚΖΓ"	9	28048	"outside-lxx-nt"	TRUE
"ΚΗΘ"	9	28049	"outside-lxx-nt"	TRUE
"Κάικος"	9	28050	"outside-lxx-nt"	TRUE
"Κάμμα"	9	28051	"outside-lxx-nt"	TRUE
"Καδμιήλ"	9	28052	"lxx-nt"	TRUE
"Καιδίκιος"	9	28053	"outside-lxx-nt"	TRUE
"Καλῆνος"	9	28054	"outside-lxx-nt"	TRUE
"Καλλατιανός"	9	28055	"outside-lxx-nt"	TRUE
"Καμερῖνος"	9	28056	"outside-lxx-nt"	TRUE
"Καπετώλιος"	9	28057	"outside-lxx-nt"	TRUE
"Καρδοῦχος"	9	28058	"outside-lxx-nt"	TRUE
"Καρθάλων"	9	28059	"outside-lxx-nt"	TRUE
"Καρμήλιον"	9	28060	"lxx-nt"	TRUE
"Καρποφόροι"	9	28061	"outside-lxx-nt"	TRUE
"Κασία"	9	28062	"lxx-nt"	TRUE
"Κέρκαφος"	9	28063	"outside-lxx-nt"	TRUE
"Κελένδερις"	9	28064	"outside-lxx-nt"	TRUE
"Κερασούντιος"	9	28065	"outside-lxx-nt"	TRUE
"Κερασοῦς"	9	28066	"outside-lxx-nt"	TRUE
"Κιλλαῖος"	9	28067	"outside-lxx-nt"	TRUE
"Κλαυδία"	9	28068	"lxx-nt"	TRUE
"Κλεόμαχος"	9	28069	"outside-lxx-nt"	TRUE
"Κλεοκράτης"	9	28070	"outside-lxx-nt"	TRUE
"Κομάτας"	9	28071	"outside-lxx-nt"	TRUE
"Κορφίνιον"	9	28072	"outside-lxx-nt"	TRUE
"Κρατήτειος"	9	28073	"outside-lxx-nt"	TRUE
"Κρεμέρα"	9	28074	"outside-lxx-nt"	TRUE
"Κροκωνίδης"	9	28075	"outside-lxx-nt"	TRUE
"Κρῶμνος"	9	28076	"outside-lxx-nt"	TRUE
"Κτίσις"	9	28077	"outside-lxx-nt"	TRUE
"Κύθνος"	9	28078	"outside-lxx-nt"	TRUE
"Κύρειος"	9	28079	"outside-lxx-nt"	TRUE
"Κύτωρος"	9	28080	"outside-lxx-nt"	TRUE
"Κυδίππη"	9	28081	"outside-lxx-nt"	TRUE
"Κυνέγειρος"	9	28082	"outside-lxx-nt"	TRUE
"Κυνοσουρίς"	9	28083	"outside-lxx-nt"	TRUE
"Κυτίνιον"	9	28084	"outside-lxx-nt"	TRUE
"Κώθων"	9	28085	"outside-lxx-nt"	TRUE
"Κωνσταντῖνος"	9	28086	"outside-lxx-nt"	TRUE
"Κωπαΐς"	9	28087	"outside-lxx-nt"	TRUE
"ΛΑ"	9	28088	"outside-lxx-nt"	TRUE
"Λάρυμνα"	9	28089	"outside-lxx-nt"	TRUE
"Λαερτιάδης"	9	28090	"outside-lxx-nt"	TRUE
"Λαμπάς"	9	28091	"outside-lxx-nt"	TRUE
"Λέαγρος"	9	28092	"outside-lxx-nt"	TRUE
"Λεκτόν"	9	28093	"outside-lxx-nt"	TRUE
"Λευκονοεύς"	9	28094	"outside-lxx-nt"	TRUE
"Λήθαιος"	9	28095	"outside-lxx-nt"	TRUE
"Λήϊτος"	9	28096	"outside-lxx-nt"	TRUE
"Λῆσος"	9	28097	"outside-lxx-nt"	TRUE
"Λητοίδης"	9	28098	"outside-lxx-nt"	TRUE
"Λίγυας"	9	28099	"outside-lxx-nt"	TRUE
"Λιβυρνίς"	9	28100	"outside-lxx-nt"	TRUE
"Λολλιανός"	9	28101	"outside-lxx-nt"	TRUE
"Λύκειος"	9	28102	"outside-lxx-nt"	TRUE
"Λύκτιος"	9	28103	"outside-lxx-nt"	TRUE
"Λυκόρμας"	9	28104	"outside-lxx-nt"	TRUE
"Μαασαῖος"	9	28105	"lxx-nt"	TRUE
"Μαγεδδώ"	9	28106	"lxx-nt"	TRUE
"Μαινάλιος"	9	28107	"outside-lxx-nt"	TRUE
"Μαιρή"	9	28108	"outside-lxx-nt"	TRUE
"Μαλακός"	9	28109	"outside-lxx-nt"	TRUE
"Μαλθακός"	9	28110	"outside-lxx-nt"	TRUE
"Μαρκέλλας"	9	28111	"outside-lxx-nt"	TRUE
"Μαρρουκῖνοι"	9	28112	"outside-lxx-nt"	TRUE
"Μασέκ"	9	28113	"lxx-nt"	TRUE
"Μασούριος"	9	28114	"outside-lxx-nt"	TRUE
"Μαῦρος"	9	28115	"outside-lxx-nt"	TRUE
"Μεγιστόνους"	9	28116	"outside-lxx-nt"	TRUE
"Μεδιόλανον"	9	28117	"outside-lxx-nt"	TRUE
"Μεμφίβοσθος"	9	28118	"outside-lxx-nt"	TRUE
"Μερόλας"	9	28119	"outside-lxx-nt"	TRUE
"Μεροπίς"	9	28120	"outside-lxx-nt"	TRUE
"Μήστωρ"	9	28121	"outside-lxx-nt"	TRUE
"Μηρός"	9	28122	"outside-lxx-nt"	TRUE
"Μητροκλῆς"	9	28123	"outside-lxx-nt"	TRUE
"Μιλυάς"	9	28124	"outside-lxx-nt"	TRUE
"Μνάσων"	9	28125	"lxx-nt"	TRUE
"Μόλος"	9	28126	"outside-lxx-nt"	TRUE
"Μόλπις"	9	28127	"outside-lxx-nt"	TRUE
"Μοῖρις"	9	28128	"outside-lxx-nt"	TRUE
"Μολιονίδης"	9	28129	"outside-lxx-nt"	TRUE
"Μοναίσης"	9	28130	"outside-lxx-nt"	TRUE
"Μοσολλάμ"	9	28131	"lxx-nt"	TRUE
"Μούζα"	9	28132	"outside-lxx-nt"	TRUE
"Μουνυχιών"	9	28133	"outside-lxx-nt"	TRUE
"Μυόννησος"	9	28134	"outside-lxx-nt"	TRUE
"Νάρων"	9	28135	"outside-lxx-nt"	TRUE
"Ναβουζαρδάν"	9	28136	"lxx-nt"	TRUE
"Ναζιραῖος"	9	28137	"lxx-nt"	TRUE
"Ναυκύδης"	9	28138	"outside-lxx-nt"	TRUE
"Ναυσίθοος"	9	28139	"outside-lxx-nt"	TRUE
"Ναυσιφάνης"	9	28140	"outside-lxx-nt"	TRUE
"Νήριος"	9	28141	"lxx-nt"	TRUE
"Νῆστις"	9	28142	"outside-lxx-nt"	TRUE
"Νικαγόρας"	9	28143	"outside-lxx-nt"	TRUE
"Νικηφόριον"	9	28144	"outside-lxx-nt"	TRUE
"Νισάν"	9	28145	"lxx-nt"	TRUE
"Νιφάτης"	9	28146	"outside-lxx-nt"	TRUE
"Νόστος"	9	28147	"outside-lxx-nt"	TRUE
"Νοητός"	9	28148	"outside-lxx-nt"	TRUE
"Νομιτώριος"	9	28149	"outside-lxx-nt"	TRUE
"Νουμιδία"	9	28150	"outside-lxx-nt"	TRUE
"Νύμφαιον"	9	28151	"outside-lxx-nt"	TRUE
"ΞΗ"	9	28152	"outside-lxx-nt"	TRUE
"ΞΥ"	9	28153	"outside-lxx-nt"	TRUE
"Ξεναγόρας"	9	28154	"outside-lxx-nt"	TRUE
"Ὄδρυσος"	9	28155	"outside-lxx-nt"	TRUE
"Ὄθρυς"	9	28156	"outside-lxx-nt"	TRUE
"Ὄνομα"	9	28157	"outside-lxx-nt"	TRUE
"Ὄτυς"	9	28158	"outside-lxx-nt"	TRUE
"Ὀπός"	9	28159	"outside-lxx-nt"	TRUE
"Ὀρτίλοχος"	9	28160	"outside-lxx-nt"	TRUE
"Ὀυᾶρος"	9	28161	"outside-lxx-nt"	TRUE
"Ὀυοκόντιος"	9	28162	"outside-lxx-nt"	TRUE
"Ὅρος"	9	28163	"outside-lxx-nt"	TRUE
"ΟΔ"	9	28164	"outside-lxx-nt"	TRUE
"ΟΦ"	9	28165	"outside-lxx-nt"	TRUE
"Οἶον"	9	28166	"outside-lxx-nt"	TRUE
"Οἰνωτρία"	9	28167	"outside-lxx-nt"	TRUE
"Οὔηρος"	9	28168	"outside-lxx-nt"	TRUE
"Οὐιβουλανός"	9	28169	"outside-lxx-nt"	TRUE
"Οὐινδίκιος"	9	28170	"outside-lxx-nt"	TRUE
"ΠΕ"	9	28171	"outside-lxx-nt"	TRUE
"ΠΨ"	9	28172	"outside-lxx-nt"	TRUE
"Πάμισος"	9	28173	"outside-lxx-nt"	TRUE
"Πάτμος"	9	28174	"lxx-nt"	TRUE
"Παιρισάδης"	9	28175	"outside-lxx-nt"	TRUE
"Παλαίσκηψις"	9	28176	"outside-lxx-nt"	TRUE
"Παλίβοθρα"	9	28177	"outside-lxx-nt"	TRUE
"Πανθοΐδης"	9	28178	"outside-lxx-nt"	TRUE
"Πανύασις"	9	28179	"outside-lxx-nt"	TRUE
"Παρθυαία"	9	28180	"outside-lxx-nt"	TRUE
"Παροπαμισάδαι"	9	28181	"outside-lxx-nt"	TRUE
"Παταληνή"	9	28182	"outside-lxx-nt"	TRUE
"Πελαργός"	9	28183	"outside-lxx-nt"	TRUE
"Πελασγίη"	9	28184	"outside-lxx-nt"	TRUE
"Πελασγιῶτις"	9	28185	"outside-lxx-nt"	TRUE
"Περκώτη"	9	28186	"outside-lxx-nt"	TRUE
"Πλειστώναξ"	9	28187	"outside-lxx-nt"	TRUE
"Πλουτεύς"	9	28188	"outside-lxx-nt"	TRUE
"Πνυταγόρας"	9	28189	"outside-lxx-nt"	TRUE
"Ποδάγρα"	9	28190	"outside-lxx-nt"	TRUE
"Πολλακόπας"	9	28191	"outside-lxx-nt"	TRUE
"Πομπηιανός"	9	28192	"outside-lxx-nt"	TRUE
"Πραξιθέη"	9	28193	"outside-lxx-nt"	TRUE
"Πρευγένης"	9	28194	"outside-lxx-nt"	TRUE
"Πτερέλαος"	9	28195	"outside-lxx-nt"	TRUE
"Πτῷος"	9	28196	"outside-lxx-nt"	TRUE
"Πυθαγοριστής"	9	28197	"outside-lxx-nt"	TRUE
"Πυθαεύς"	9	28198	"outside-lxx-nt"	TRUE
"Πυθόδοτος"	9	28199	"outside-lxx-nt"	TRUE
"Πωλίων"	9	28200	"outside-lxx-nt"	TRUE
"Ῥαββάθ"	9	28201	"lxx-nt"	TRUE
"Ῥηναίη"	9	28202	"outside-lxx-nt"	TRUE
"Ῥηνεία"	9	28203	"outside-lxx-nt"	TRUE
