"cluster_id"	"lemma"	"intracluster_fit_percentage"
23	"ἀναθέω"	21.7
23	"τήρησις"	20.8
23	"χρεώ"	20
23	"μηκύνω"	19.2
23	"στίχος"	18.3
23	"μνήμη"	17.5
23	"ἐκφαυλίζω"	16.7
23	"ἀπόδοσις"	15.8
23	"κατάσκοπος"	15
23	"ἀναπτύσσω"	14.2
23	"παροιμία"	13.3
23	"τελεσφορέω"	12.5
23	"ἀψευδής"	11.7
23	"διαλλαγή"	10.8
23	"σύστημα"	10
23	"πέρα"	9.2
23	"προχειρίζω"	8.3
23	"ἀνάμνησις"	7.5
23	"ἀμισθί"	6.7
23	"διάκρισις"	5.8
23	"βῆμα"	5
23	"προήκω"	4.2
23	"καταπαύω"	3.3
23	"συγκατάθεσις"	2.5
23	"ἐπιγαμία"	1.7
23	"διάληψις"	0.8
23	"ὁρισμός"	0
24	"σκοτάω"	100
24	"σπάδων"	99.1
24	"οἰκοδεσποτέω"	98.3
24	"Νεβρώδ"	97.4
24	"εὐκαιρέω"	96.6
24	"διασκορπισμός"	95.7
24	"παροργισμός"	94.8
24	"φιμός"	94
24	"διφάγωμι"	93.1
24	"διχοτόμημα"	92.2
24	"πρωτοτοκεύω"	91.4
24	"ἔσθησις"	90.5
24	"συσσεισμός"	89.7
24	"ἐλάσσωμα"	88.8
24	"μεστόω"	87.9
24	"φυλάζω"	87.1
24	"πρωτογενής"	86.2
24	"δόξασμα"	85.3
24	"Σύν"	84.5
24	"κόχλαξ"	83.6
24	"βεδέκ"	82.8
24	"παραθλίβω"	81.9
24	"Ἰουβάλ"	81
24	"ἀκροθίνιον"	80.2
24	"ἁλυσιδωτός"	79.3
24	"Σισάρας"	78.4
24	"μαρμάρινος"	77.6
24	"ἠίπω"	76.7
24	"πέρσις"	75.9
24	"ὑπερχαρής"	75
24	"ἐξαποστολή"	74.1
24	"Σαυή"	73.3
24	"καταλοχισμός"	72.4
24	"ἐγκατοικέω"	71.6
24	"γῦρος"	70.7
24	"Ἄνθρωπος"	69.8
24	"Ἀβδιού"	69
24	"Ἠλί"	68.1
24	"ἀπροσωπόληπτος"	67.2
24	"χρονοτριβέω"	66.4
24	"φραγελλόω"	65.5
24	"Ναίδ"	64.7
24	"γόμορ"	63.8
24	"ἑκατονταπλασίων"	62.9
24	"περίληψις"	62.1
24	"ἕψεμα"	61.2
24	"ἔλευσις"	60.3
24	"παιγνία"	59.5
24	"διασάφησις"	58.6
24	"θίγω"	57.8
24	"Γεννησάρ"	56.9
24	"καταργυρόω"	56
24	"ἐπερώτησις"	55.2
24	"Ἐθθί"	54.3
24	"πειθός"	53.4
24	"Ἰσαάρ"	52.6
24	"ἐνευλογέομαι"	51.7
24	"περιστόμιος"	50.9
24	"καταδυναστεία"	50
24	"ἐνώπιος"	49.1
24	"ἄτρυγος"	48.3
24	"Ραφαΐν"	47.4
24	"Αἰλίμ"	46.6
24	"Ἀνδρῶν"	45.7
24	"Εὐλογητός"	44.8
24	"ἐκριπτέω"	44
24	"Ἀβισάγ"	43.1
24	"Ὁ"	42.2
24	"ἀποσφράγισμα"	41.4
24	"ἐξοδία"	40.5
24	"κυμάτιον"	39.7
24	"ἐπιβόλαιον"	38.8
24	"μάκελλον"	37.9
24	"βραδύγλωσσος"	37.1
24	"ὀφειλή"	36.2
24	"ἀποδεκατόω"	35.3
24	"μεθιστάνω"	34.5
24	"δυσσέβημα"	33.6
24	"χαράκωσις"	32.8
24	"Νινευῆ"	31.9
24	"Νισάν"	31
24	"Ἀμμοῦς"	30.2
24	"Ἀδελφός"	29.3
24	"δυσσεβέω"	28.4
24	"καταμετρέω"	27.6
24	"τρυγητός"	26.7
24	"περικαθαρίζω"	25.9
24	"ἐκδανείζω"	25
24	"ἀλσώδης"	24.1
24	"Εἶδος"	23.3
24	"ὀφείλημα"	22.4
24	"Σαραά"	21.6
24	"Μία"	20.7
24	"Κανά"	19.8
24	"ἀνθρωπάρεσκος"	19
24	"ἐγκατάλειμμα"	18.1
24	"Ἐνώς"	17.2
24	"ὑπεραυξάνω"	16.4
24	"Σαυχαῖος"	15.5
24	"φασέκ"	14.7
24	"λάλημα"	13.8
24	"Λίθος"	12.9
24	"δίστομος"	12.1
24	"ἔγκοπος"	11.2
24	"ἐκδειματόω"	10.3
24	"θεόπνευστος"	9.5
24	"ἐπιφυλλίς"	8.6
24	"ἔνθεμα"	7.8
24	"φραγέλλιον"	6.9
24	"περίτειχος"	6
24	"Ἐμμανουήλ"	5.2
24	"Δύστρος"	4.3
24	"στήω"	3.4
24	"λατρευτός"	2.6
24	"στήκω"	1.7
24	"τροχαντήρ"	0.9
24	"ἁρπαγμός"	0
25	"περικυκλόω"	100
25	"δάνος"	99.1
25	"ἐκβλύζω"	98.2
25	"Πετεφρής"	97.4
25	"Ἀμμαούς"	96.5
25	"Κόρος"	95.6
25	"ἀγνόημα"	94.7
25	"εὔηχος"	93.9
25	"περιαντλέω"	93
25	"Ἐλυμαΐς"	92.1
25	"Ἑρμᾶς"	91.2
25	"περατής"	90.4
25	"Αμβακουμ"	89.5
25	"καταπιστεύω"	88.6
25	"συνέκδημος"	87.7
25	"ἀπαυτομολέω"	86.8
25	"δέσμιον"	86
25	"ἐπερώτημα"	85.1
25	"συναναφύρω"	84.2
25	"ἀντιπέρα"	83.3
25	"ὡραιόομαι"	82.5
25	"μετάμελος"	81.6
25	"αἰγίδιον"	80.7
25	"Μαλλώτης"	79.8
25	"ἐρίφιον"	78.9
25	"ἁγνότης"	78.1
25	"ἑλληνικός"	77.2
25	"Σελλήμ"	76.3
25	"ἀκύμαντος"	75.4
25	"συλλοχισμός"	74.6
25	"Ὀνησίφορος"	73.7
25	"βελόστασις"	72.8
25	"ἐπίχαρμα"	71.9
25	"ἔρχομραι"	71.1
25	"ἀναζάω"	70.2
25	"ἐμπυρισμός"	69.3
25	"ῥαντίζω"	68.4
25	"ὑπέρφοβος"	67.5
25	"ἐνδιαβάλλω"	66.7
25	"ἐξηχέω"	65.8
25	"Ἐδραΐν"	64.9
25	"ῥύστης"	64
25	"νουθέτημα"	63.2
25	"ἀρκετός"	62.3
25	"μαθήτρια"	61.4
25	"εἰδέα"	60.5
25	"ἐπισπουδάζω"	59.6
25	"συμβολοκοπέω"	58.8
25	"ἔκφοβος"	57.9
25	"μηνιάω"	57
25	"παρεπίδημος"	56.1
25	"Λεύς"	55.3
25	"κατοδυνάω"	54.4
25	"ἀλισγέω"	53.5
25	"Ἀνατολή"	52.6
25	"Λύστρα"	51.8
25	"ὑπονύσσω"	50.9
25	"Βούβαστος"	50
25	"στοιβάζω"	49.1
25	"μελανόομαι"	48.2
25	"ἀπήμαντος"	47.4
25	"Μωδεΐν"	46.5
25	"Σηλώμ"	45.6
25	"Ζακχούρ"	44.7
25	"πᾶσις"	43.9
25	"ταπεινοφρονέω"	43
25	"οἰκέτις"	42.1
25	"ὀκταήμερος"	41.2
25	"δόρκων"	40.4
25	"μομφή"	39.5
25	"ὠμοτοκέω"	38.6
25	"Ἐχράν"	37.7
25	"Σαλαμιήλ"	36.8
25	"Ἰουδαϊσμός"	36
25	"ἀάω"	35.1
25	"συλαγωγέω"	34.2
25	"κωπηλάτης"	33.3
25	"μύστις"	32.5
25	"ἐντινάσσω"	31.6
25	"Νεφθαλιμ"	30.7
25	"χρίστης"	29.8
25	"Ραγουήλ"	28.9
25	"Σωγάρ"	28.1
25	"ἱλασμός"	27.2
25	"ἐφάπαξ"	26.3
25	"βαττολογέω"	25.4
25	"αὐταρκέω"	24.6
25	"παραζηλόω"	23.7
25	"διετία"	22.8
25	"ἐλυτρόω"	21.9
25	"εὕρνυμι"	21.1
25	"ἐνδόσθια"	20.2
25	"χερσόω"	19.3
25	"φύρασις"	18.4
25	"πλίνθον"	17.5
25	"ἀπολόγημα"	16.7
25	"Μεσσίας"	15.8
25	"πτερνισμός"	14.9
25	"χρυσοχόος"	14
25	"εὐθύτης"	13.2
25	"Βάν"	12.3
25	"κληρονομέω"	11.4
25	"Σολομῶν"	10.5
25	"ἐνδυναμόω"	9.6
25	"πατροπαράδοτος"	8.8
25	"κῦδος"	7.9
25	"Ὑμέναιος"	7
25	"ἐκδίκησις"	6.1
25	"ἀδελφιδός"	5.3
25	"προεπαγγέλλω"	4.4
25	"περίψημα"	3.5
25	"ἀγαλλίασις"	2.6
25	"παρεκτός"	1.8
25	"ἀντιλήπτωρ"	0.9
25	"ἐκκράζω"	0
26	"ἀντίπαλος"	100
26	"περίειμι"	99.1
26	"ἅτε"	98.2
26	"δυσχερής"	97.4
26	"διαφεύγω"	96.5
26	"διασῴζω"	95.6
26	"ἐνδίδωμι"	94.7
26	"ἐνοχλέω"	93.9
26	"ἀντέχω"	93
26	"περιγίγνομαι"	92.1
26	"ὑφίστημι"	91.2
26	"κακόω"	90.4
26	"παραμένω"	89.5
26	"ἐπιλαμβάνω"	88.6
26	"διαμαρτάνω"	87.7
26	"δαπανάω"	86.8
26	"ἐκφεύγω"	86
26	"ἡσυχάζω"	85.1
26	"προσδοκάω"	84.2
26	"καίπερ"	83.3
26	"σφάλλω"	82.5
26	"ἰσχύω"	81.6
26	"ὑπεναντίος"	80.7
26	"κακοπαθέω"	79.8
26	"συνεργέω"	78.9
26	"συμβάλλω"	78.1
26	"θορυβέω"	77.2
26	"εἴκω"	76.3
26	"διαταράσσω"	75.4
26	"ἐλπίζω"	74.6
26	"μόγις"	73.7
26	"συνταράσσω"	72.8
26	"ἐπιμένω"	71.9
26	"δύσκολος"	71.1
26	"διαφυλάσσω"	70.2
26	"ἀναμένω"	69.3
26	"ταράσσω"	68.4
26	"ἀνθίστημι"	67.5
26	"προοράω"	66.7
26	"αἰφνίδιος"	65.8
26	"προσβάλλω"	64.9
26	"πταίω"	64
26	"προσμείγνυμι"	63.2
26	"μόλις"	62.3
26	"ἀποβαίνω"	61.4
26	"ἐπιπίπτω"	60.5
26	"ἀποτυγχάνω"	59.6
26	"σπάνιος"	58.8
26	"ἀπογιγνώσκω"	57.9
26	"ὑπομένω"	57
26	"κατορθόω"	56.1
26	"ἐξαίφνης"	55.3
26	"ἄφνω"	54.4
26	"πρόσωθεν"	53.5
26	"ἀντιπράσσω"	52.6
26	"ταλαιπωρέω"	51.8
26	"ἐνεργός"	50.9
26	"ὁπόταν"	50
26	"ἐκπλήσσω"	49.1
26	"περιμένω"	48.2
26	"χαλεπός"	47.4
26	"ἀπροσδόκητος"	46.5
26	"εὐγενής"	45.6
26	"φοβερός"	44.7
26	"συμμείγνυμι"	43.9
26	"προσπίπτω"	43
26	"συχνός"	42.1
26	"ἀναλίσκω"	41.2
26	"φρίσσω"	40.4
26	"βοήθεια"	39.5
26	"πρόοιδα"	38.6
26	"σχολάζω"	37.7
26	"διαμάχομαι"	36.8
26	"ἀναπηδάω"	36
26	"πονέω"	35.1
26	"ἐπιφαίνω"	34.2
26	"μετριάζω"	33.3
26	"συμφορά"	32.5
26	"ὑπόσχεσις"	31.6
26	"διαμένω"	30.7
26	"δεινός"	29.8
26	"τρέμω"	28.9
26	"διαψεύδω"	28.1
26	"ταλαιπωρία"	27.2
26	"διατελέω"	26.3
26	"ὀψέ"	25.4
26	"ἐπίθεσις"	24.6
26	"κυκλόω"	23.7
26	"γενναῖος"	22.8
26	"κροτέω"	21.9
26	"ἐγγύθεν"	21.1
26	"καρτερέω"	20.2
26	"περιπίπτω"	19.3
26	"ἐπικουρία"	18.4
26	"ἀφειδής"	17.5
26	"αὐχέω"	16.7
26	"καταπλήσσω"	15.8
26	"ἀδόκητος"	14.9
26	"καταναλίσκω"	14
26	"ἐλπίς"	13.2
26	"σωτηρία"	12.3
26	"κίνδυνος"	11.4
26	"δαπάνη"	10.5
26	"πόνος"	9.6
26	"ὁλοσχερής"	8.8
26	"ἐπιορκέω"	7.9
26	"φρόνημα"	7
26	"καρτερός"	6.1
26	"ἔφοδος"	5.3
26	"ἀνήκεστος"	4.4
26	"πολιορκία"	3.5
26	"προσβολή"	2.6
26	"τρόπαιον"	1.8
26	"ἄρρωστος"	0.9
26	"ἀσιτία"	0
27	"βασίλειον"	100
27	"βασίλεια"	99.1
27	"διαφαίνω"	98.2
27	"ἐπισημαίνω"	97.3
27	"οἴκησις"	96.5
27	"ἀφορίζω"	95.6
27	"προάστειον"	94.7
27	"οἴκημα"	93.8
27	"παραδείκνυμι"	92.9
27	"ταρσός"	92
27	"ἐνοικέω"	91.2
27	"διαλαμβάνω"	90.3
27	"ἄσημος"	89.4
27	"πέριξ"	88.5
27	"ἱππόδρομος"	87.6
27	"ἕλος"	86.7
27	"ἁδρός"	85.8
27	"κῆπος"	85
27	"σφάλμα"	84.1
27	"ἄντρον"	83.2
27	"εὐφυής"	82.3
27	"κυλίνδω"	81.4
27	"πραγματικός"	80.5
27	"ὑλώδης"	79.6
27	"ἀνασχίζω"	78.8
27	"συμφορέω"	77.9
27	"αἰγιαλός"	77
27	"δρῦς"	76.1
27	"θυρίς"	75.2
27	"σιδήριον"	74.3
27	"σάττω"	73.5
27	"προκάθημαι"	72.6
27	"χαῦνος"	71.7
27	"φάραγξ"	70.8
27	"πίθος"	69.9
27	"εὔθετος"	69
27	"φορεῖον"	68.1
27	"τῦφος"	67.3
27	"κατοικία"	66.4
27	"κατακεντέω"	65.5
27	"ἀποδοκιμάζω"	64.6
27	"ὀπή"	63.7
27	"ἀπότομος"	62.8
27	"κναφεύς"	61.9
27	"ἀνήκω"	61.1
27	"ὀρεινός"	60.2
27	"τρώγλη"	59.3
27	"σκοπή"	58.4
27	"στοά"	57.5
27	"ἐγκωμιάζω"	56.6
27	"τετραίνω"	55.8
27	"σκοπιά"	54.9
27	"ἄπιος"	54
27	"κλεῖθρον"	53.1
27	"χρυσόω"	52.2
27	"ἐμπόριον"	51.3
27	"βασίλειος"	50.4
27	"κώδιον"	49.6
27	"ἐνίημι"	48.7
27	"ἀνασκάπτω"	47.8
27	"αὐλή"	46.9
27	"ἀριστεία"	46
27	"μεσόγαιος"	45.1
27	"ἐπίκαιρος"	44.2
27	"ἀποσχίζω"	43.4
27	"ὑπερῷος"	42.5
27	"κρημνός"	41.6
27	"δρυμός"	40.7
27	"λάπτω"	39.8
27	"τραχύς"	38.9
27	"διακαίω"	38.1
27	"ἕδρα"	37.2
27	"εὐπάρυφος"	36.3
27	"δίσκος"	35.4
27	"ὀμφαλός"	34.5
27	"τρυπάω"	33.6
27	"χόριον"	32.7
27	"πέτρα"	31.9
27	"ἀράχνης"	31
27	"ἧμαι"	30.1
27	"τρίζω"	29.2
27	"ἀμμώδης"	28.3
27	"τρύπημα"	27.4
27	"πρόσοδος"	26.5
27	"τραχύτης"	25.7
27	"εὔσημος"	24.8
27	"πυλών"	23.9
27	"διῶρυξ"	23
27	"ζώνη"	22.1
27	"ἐπέκεινα"	21.2
27	"εὐχρηστία"	20.4
27	"ἐγχύνω"	19.5
27	"νεοσσιά"	18.6
27	"Σύρτις"	17.7
27	"Λίβανος"	16.8
27	"σκέπασμα"	15.9
27	"φάρυγξ"	15
27	"ἐκφυσάω"	14.2
27	"φυσιόω"	13.3
27	"πυθμήν"	12.4
27	"τρῆμα"	11.5
27	"πατρικός"	10.6
27	"ἀρχισιτοποιός"	9.7
27	"προβλής"	8.8
27	"σκληρότης"	8
27	"πετρώδης"	7.1
27	"χρεμετισμός"	6.2
27	"ὑφάπτω"	5.3
27	"χρεμετίζω"	4.4
27	"ἱματισμός"	3.5
27	"θέσις"	2.7
27	"περιοικέω"	1.8
27	"λάρυγξ"	0.9
27	"τόμος"	0
28	"ἐκθαμβέω"	100
28	"Γηρσών"	99.1
28	"γογγύζω"	98.2
28	"Ἀβειρών"	97.3
28	"νουνεχής"	96.4
28	"κληδονίζω"	95.5
28	"Μεμφιβοσθέ"	94.6
28	"προήγορος"	93.8
28	"Γάζαρα"	92.9
28	"Ἀχοβώρ"	92
28	"Νήρ"	91.1
28	"Ἐσθαόλ"	90.2
28	"Θωλά"	89.3
28	"τολμητής"	88.4
28	"Εδνα"	87.5
28	"Ἀφέκ"	86.6
28	"συγγνωμονέω"	85.7
28	"Δησών"	84.8
28	"Γεργεσαῖοι"	83.9
28	"Ἐλισαμά"	83
28	"πιπῄρσκω"	82.1
28	"ἐπαλγής"	81.2
28	"μόσχευμα"	80.4
28	"ἀσσάριον"	79.5
28	"κρεανομέω"	78.6
28	"Ἰουδίθ"	77.7
28	"οἰνοπότης"	76.8
28	"στοχαστής"	75.9
28	"Ἐνάκ"	75
28	"ἀφόδευμα"	74.1
28	"Ναθάνιος"	73.2
28	"Καδμιήλ"	72.3
28	"Ἀσιήλ"	71.4
28	"σκυλμός"	70.5
28	"πολυέλεος"	69.6
28	"καθοδηγέω"	68.8
28	"Οὔ"	67.9
28	"Ἰσίας"	67
28	"Θευδᾶς"	66.1
28	"Ἀσαβίας"	65.2
28	"ἠδυνάζομαι"	64.3
28	"περικρατέω"	63.4
28	"γλωσσοτομέω"	62.5
28	"Ἀρή"	61.6
28	"νωτόφορος"	60.7
28	"πάροινος"	59.8
28	"ἐνεχυρασμός"	58.9
28	"ἀντίζηλος"	58
28	"Ἀκκώ"	57.1
28	"Χαιλών"	56.2
28	"παράσημον"	55.4
28	"ἐπιμίξ"	54.5
28	"Ἔραστος"	53.6
28	"καταβιάζομαι"	52.7
28	"καταβαρύνω"	51.8
28	"μανιάκη"	50.9
28	"λάγανον"	50
28	"εὐφρόσυνος"	49.1
28	"Λεβνά"	48.2
28	"ἐρεθιστής"	47.3
28	"Σαραβίας"	46.4
28	"Μαθθαῖος"	45.5
28	"προστάτις"	44.6
28	"Σεμεύς"	43.8
28	"εὔτηκτος"	42.9
28	"γαζαρηνός"	42
28	"χίλιος"	41.1
28	"Ἀβδών"	40.2
28	"κίς"	39.3
28	"δυσδιήγητος"	38.4
28	"Ἀταρώθ"	37.5
28	"ἀνειλέω"	36.6
28	"ὀλιγοψυχία"	35.7
28	"δευτερόω"	34.8
28	"ὁλοκάρπωσις"	33.9
28	"Ἀσώρ"	33
28	"τεχνῖτις"	32.1
28	"τριακονταέξʹ"	31.2
28	"πεποιθότως"	30.4
28	"ὡραισμός"	29.5
28	"Ξένιος"	28.6
28	"Μισάχ"	27.7
28	"πελιόομαι"	26.8
28	"Ἀβιγαίας"	25.9
28	"ψυγμός"	25
28	"Ζαβαδίας"	24.1
28	"Ῥαββάθ"	23.2
28	"Ἰουδαιστί"	22.3
28	"ἔκθεμα"	21.4
28	"Ἰεφθάε"	20.5
28	"καταστενάζω"	19.6
28	"Σοφονίας"	18.8
28	"τριετίζω"	17.9
28	"εἰσμικρύνω"	17
28	"εὔοπτος"	16.1
28	"Σεδράχ"	15.2
28	"Σουβά"	14.3
28	"Δαμασκηνή"	13.4
28	"σπόριμος"	12.5
28	"εἰκοσιτρεῖς"	11.6
28	"Ἱεριμούθ"	10.7
28	"Ἀχιμέλεχ"	9.8
28	"Ἠλάμ"	8.9
28	"Βοόζ"	8
28	"ἀκοπίατος"	7.1
28	"φειδομένως"	6.2
28	"καλλιόω"	5.4
28	"πλόκιον"	4.5
28	"Μνάσων"	3.6
28	"Βοχορί"	2.7
28	"ῥαβδίζω"	1.8
28	"μηρυκισμός"	0.9
28	"Ναβάτ"	0
29	"αἰτιάομαι"	100
29	"προσποιέω"	99.1
29	"ἀμελέω"	98.2
29	"ἀποδέχομαι"	97.3
29	"αἰδέομαι"	96.4
29	"ἀφοράω"	95.5
29	"πλησιάζω"	94.6
29	"ἐναντιόομαι"	93.8
29	"πάλαι"	92.9
29	"διηγέομαι"	92
29	"ἑκάστοτε"	91.1
29	"διακωλύω"	90.2
29	"διαβάλλω"	89.3
29	"ἀκροάομαι"	88.4
29	"αἰσχύνω"	87.5
29	"καταγελάω"	86.6
29	"μέμφομαι"	85.7
29	"ὑπεροράω"	84.8
29	"ἀρέσκω"	83.9
29	"ἀγανακτέω"	83
29	"ἐπιπλήσσω"	82.1
29	"λοιδορέω"	81.2
29	"πλεονεκτέω"	80.4
29	"προσέρχομαι"	79.5
29	"οὐδαμῶς"	78.6
29	"δείδω"	77.7
29	"ὀλιγωρέω"	76.8
29	"ἐντυγχάνω"	75.9
29	"εὐλαβέομαι"	75
29	"καταφρονέω"	74.1
29	"διαλέγω"	73.2
29	"φείδομαι"	72.3
29	"ὀκνέω"	71.4
29	"φροντίζω"	70.5
29	"ἐλασσόω"	69.6
29	"σύνειμι"	68.8
29	"οἰκτίρω"	67.9
29	"προσηκόντως"	67
29	"ἀντιλέγω"	66.1
29	"γελάω"	65.2
29	"ὑποδέχομαι"	64.3
29	"ἥδομαι"	63.4
29	"ποθέω"	62.5
29	"συκοφαντέω"	61.6
29	"χαλεπαίνω"	60.7
29	"μήποτε"	59.8
29	"ἀπορέω"	58.9
29	"κατήγορος"	58
29	"λυπέω"	57.1
29	"πειράω"	56.2
29	"συγγίγνομαι"	55.4
29	"μακαρίζω"	54.5
29	"σεαυτοῦ"	53.6
29	"μηδαμῶς"	52.7
29	"φοβέω"	51.8
29	"τολμάω"	50.9
29	"ἐπιβουλεύω"	50
29	"σύνοιδα"	49.1
29	"ἐγχειρέω"	48.2
29	"θρηνέω"	47.3
29	"ὀργίζω"	46.4
29	"ἀκροατής"	45.5
29	"ὀδύρομαι"	44.6
29	"ὁμιλέω"	43.8
29	"ἀπεικάζω"	42.9
29	"ἐγκαλέω"	42
29	"ἀποβλέπω"	41.1
29	"ἐράω"	40.2
29	"ἐπιχειρέω"	39.3
29	"ἐπιτιμάω"	38.4
29	"σκώπτω"	37.5
29	"προίημι"	36.6
29	"σωφρονίζω"	35.7
29	"ἐμαυτοῦ"	34.8
29	"προσλέγω"	33.9
29	"ἱκετεύω"	33
29	"μέλω"	32.1
29	"τέρπω"	31.2
29	"ἐραστής"	30.4
29	"δέχομαι"	29.5
29	"ἀσπάζομαι"	28.6
29	"ἄρτι"	27.7
29	"διαπορέω"	26.8
29	"μισέω"	25.9
29	"ἀγαπάω"	25
